Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,,5.16387043933231,5.04028529885522,4.85046930296671,4.63403405835079,4.42707836587722,4.24931869168199,4.10910693906266,4.01234578408316,3.89352998942017,3.69844026059198,3.52262480739902,3.47160494970283,3.45782149527661,3.45884893031979,3.22132315763608,3.23918874053501,3.29462116909403,3.34027838591002,2.55789965870856,1.54155751832477,1.3552092510197,1.38521415443942,1.43912142970477,1.35014129966529,1.18514663529771,1.09974296545298,1.02834243687366,0.763893444472638,2.36380301457448,2.6957646787445,1.30038688988581,-1.60374238712073,-3.74139733823608,-2.8610611954839,-1.93658750141803,-1.14008682346277,-1.25845687140506,-1.37337411177693,-1.49963450539488,-1.61037490478258,-1.55867624443429,-1.13246570248286,-0.83079527809499,-0.751432255097974,-0.761535435957295,-0.838572638294868,-0.889415093262459,-0.855937609056045,-0.80033995301265,-0.766716914319411,-0.74724976842942,-0.656142903197955,-0.568544597024387,-0.477941161241734,-0.435787280070284,-0.449033644936831,-0.453337251352094,-0.467403784898344,-0.453277999510481,-0.384383433550361,-0.336768058503091,-0.153477828560035,0.170817597419753,
American Samoa,ASM,Urban population growth (annual %),SP.URB.GROW,,3.30614736369458,3.72740565154683,3.76235014584201,3.79503174841436,3.80652248309566,3.68501532272807,3.56567237575529,3.60579588108015,3.61030143503615,3.11259405607501,2.46209342418099,2.25286061227178,2.19832597590474,2.22290564107191,2.45068561375752,2.62450780813403,2.54850980058303,2.48084251754324,2.45035885504916,3.20918719347605,4.46047180806429,4.69645209344918,4.69610928203713,4.70654638668477,4.69292374936684,4.68073535396126,4.65762679377364,4.65065920773546,4.62175717320862,4.1028691503215,3.57788143838098,3.28798756808631,3.2043373772395,3.14332943320346,3.04094054477949,2.92773499458503,2.80298841280696,2.62561765200271,2.49147697371717,1.6142305917451,0.0523281178663842,-0.361039252380598,-0.516645882837897,-0.656961719623165,-0.75840230789254,-0.844138879424085,-0.915871352131617,-0.991562674803217,-1.06120267389806,-1.05593229406713,-1.09244959814226,-1.23864847065879,-1.38803219610543,-1.54788709134401,-1.69711234332623,-1.85136253358485,-2.00449844640788,-2.14260423339677,-2.31068980104363,-2.41501908002014,-2.51044474758736,-1.67738742311809,-0.76971463855167,
Antigua and Barbuda,ATG,Urban population growth (annual %),SP.URB.GROW,,0.0546647243933285,-0.237096591098581,-0.25596503599557,-0.0961560549373778,0.0320622927285831,-0.0320622927285728,-0.0229079331173791,-0.00458221641887902,0.0229089827122848,-0.0412399483472153,0.621375417316752,0.122903263302797,-0.127458138158386,-0.145865647159307,-0.0501904967988291,0.164166209517817,0.431926834862876,0.560985908411108,0.669951472777188,0.661041310179985,0.519504753848283,0.472751449320776,0.501232143298787,0.157763300174306,-0.249906963041864,-0.285745880766948,-0.326307724052562,-0.345102545846531,-0.31517060824205,-0.253745100200857,0.591073427174841,0.521502043715554,0.720312320336289,0.780317392566542,0.864720680681703,0.925575446885349,0.908633968860202,0.778902112752858,0.585432800256175,0.53641727893261,0.322954901436329,-0.767686406077838,-0.924866921890812,-0.975947246488804,-0.929842485393645,-0.83912965218856,-0.759107468953717,-0.659664697463174,-0.637574985992819,-0.819404429676686,-0.862055051538081,0.393983317648936,0.240996233925256,0.138087729909168,0.0889877700547435,0.075577392620948,0.0710795232058521,0.0932152674194362,0.15516594783013,0.296362043740651,0.37912230210342,0.443420768258624,0.511219517233514,
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,,2.49380799303402,2.79028252437871,2.26139340712595,2.30233483788823,2.2925258042347,2.61008622269965,1.46246518634033,1.96154644599929,2.28884250561358,2.16442488235729,3.57177653156145,2.02807807993636,1.71602303917154,2.71807764469217,1.41534110486911,1.18529202348741,1.30661886690409,1.34133802353508,1.25760545736237,1.39326229376982,1.73463903526239,1.69872744624802,1.33464532100515,1.16550615844397,1.29821885951408,1.41144463674971,1.4860625274328,1.60223614886686,1.65778031243115,1.44494161541517,1.2394972436905,0.981336449097776,0.739338148287492,0.811493536319338,0.960730427133882,1.05942960174121,0.927383277036106,0.839466850290196,0.936458229555938,0.984333804176905,1.12357871219199,1.28249760868533,1.29375488089444,1.21137453896552,1.35808044012136,1.48886315447039,1.96893475127689,2.14645819019787,2.20200639528942,1.6955021612661,1.52795741614347,1.86533013697943,1.83817579922612,1.60845510176755,1.55480059894141,1.67739012761928,1.76796847637971,1.62163632137038,1.60762467607999,1.36918474912152,0.281103300397357,1.41848597605496,2.51994552503658,
Austria,AUT,Urban population growth (annual %),SP.URB.GROW,,0.693616918619887,0.688471400592561,0.719407567673838,0.742017957376947,0.725129201738544,0.778261603323399,0.822710089949633,0.594482374228103,0.420510193984,0.425870620044707,0.512120901956982,0.596495457290511,0.569350304239537,0.185526977301486,-0.250023852952947,-0.161373852668961,0.0537056723751644,-0.0656801457250336,-0.155150462665252,0.0153962405115902,0.21372220737912,-0.333003715206017,-0.567951937555925,-0.417404010203336,-0.36429404481182,-0.354093543946034,-0.356097125241776,-0.281167820809233,0.0259896516151055,0.332494357748522,0.567072341992738,0.665705624472983,0.386303389032001,-0.0570296951622662,-0.290743621754919,-0.31406622796653,-0.336146843405769,-0.345078397907957,-0.262302086402193,-0.220175991539749,-0.0816252765125744,0.0253698675997875,0.0166746410827647,0.146033119948255,0.204609524563365,0.0158696802034512,-0.16052793407859,-0.173990969023818,-0.227452142237554,-0.253173145767403,-0.158921841854284,0.511947895650249,0.919560199445851,1.11238523257782,1.44900148037757,1.41006179973647,1.02047862584527,0.835905515118155,0.81791060733558,0.812573160966703,0.85522683458329,1.39772647778413,1.45762208441976,
Azerbaijan,AZE,Urban population growth (annual %),SP.URB.GROW,,3.24078518030738,2.40596986876649,2.38625233720427,2.75594200496933,2.41982407266426,2.2883895586456,2.0049844797831,1.78537744077269,1.69474433361715,2.21508696273332,3.02529335221888,2.93062227329197,2.77006975588606,2.44195639024245,2.0672535431121,1.98607628453054,2.01185378474951,2.0653967954564,1.88965123481942,1.68994603664663,1.79339100904576,1.81072865989723,1.82348405841068,1.95945530712178,1.91826643004076,1.86158742644097,1.90777566944757,1.80179272068718,1.3827422529019,0.812999167273817,0.755758911452132,0.93175877346184,0.93442306925128,0.76179404113421,0.565535951091357,0.416211302502955,0.369412687908159,0.346417134807344,0.696083253664727,1.21344378120309,1.16515638336764,1.13311843032047,1.14502413490342,1.26130075641327,1.40475551381099,1.47962600704689,1.51533013846802,2.47801108138936,2.45286958706445,1.59505668203145,1.73459458477812,1.78634791175657,1.7785151839915,1.75849805273914,1.72630914534638,1.6774015137061,1.56477337981076,1.47340015238086,1.47506479033467,1.33544321101787,1.11098025254736,0.731066864167429,0.421047891058885,
Burundi,BDI,Urban population growth (annual %),SP.URB.GROW,,4.30751381943253,4.33239829935397,3.87598971916165,4.65242339495496,5.45582003171983,6.69254018511797,6.83955949628706,6.65550773991472,6.43628536542417,6.39324189087525,6.67951000952928,4.23657279522277,4.04445954227231,6.71487420092469,6.69708553966934,6.40371091319665,6.74729092643971,7.07016968768103,6.62685632684107,7.93313494613396,7.75213856201783,6.1803201801936,6.36025153718083,6.12310565070761,5.8277966136014,5.5609919685604,5.95512141940215,5.85584590003118,5.56814360156308,5.66568387760287,4.89633778210116,5.39605376274005,-0.561957380056238,3.32073518494295,8.7855559836908,2.7108517171199,2.62932880421328,4.60915463913561,4.96838681987676,4.62153763088361,5.04888450132963,5.37268785774085,5.70708316726612,6.27479146975711,6.2493860070609,6.12858321286989,6.20772060591364,6.65454390587286,7.596415415179,7.21072487195949,6.07570677801742,6.05399815388462,6.09133047244049,5.87420105418283,4.72091281246148,4.16327337996974,4.82194346767499,5.51713536918776,5.79490607932596,5.39363293751375,5.19369105477939,5.18176829281217,5.18525501226323,
Belgium,BEL,Urban population growth (annual %),SP.URB.GROW,,0.433816323856793,0.533017016698586,0.915794256204351,1.11115342068688,1.06824652823574,0.833160443167007,0.710896228336503,0.54420093148408,0.430541275525721,0.243645667860495,0.323874200357378,0.529821731166036,0.449520609851027,0.447194464460881,0.418186874504532,0.305611529457647,0.34099689681079,0.302981544320622,0.290728636147504,0.304359706727125,0.158681432731581,0.0795434344559162,0.0965557068644852,0.100814218077342,0.128864885946401,0.132542983988361,0.181015498938072,0.41048685883425,0.454674686469994,0.386473447431904,0.458708968466601,0.489648012030033,0.473469732274633,0.38889489030352,0.289038165403975,0.271829214060208,0.317332906060917,0.287787745843932,0.300301131948299,0.308431312307231,0.402615693084428,0.504840005818933,0.475187017156648,0.48827848090044,0.604479238401223,0.711907500572579,0.786651495882078,0.841239515661802,0.853791422542778,0.962809676840454,1.34911743933303,0.667241432726619,0.517369105105909,0.488911943991581,0.623385919307908,0.550223217018871,0.428116624357897,0.496003003468172,0.581271660540823,0.469743864684139,0.450342912704155,0.89281600282862,1.20033703308108,
Benin,BEN,Urban population growth (annual %),SP.URB.GROW,,7.61376711212447,7.67959097904135,7.71706764076689,7.74781343867823,7.75907283986416,7.77501322630464,7.76577340334679,7.75998663192361,7.73795774444813,7.71922808264509,7.69473900284949,7.69600897377699,7.65573702557081,7.63282657595652,7.61017631711429,7.61253367459881,7.58500212467089,7.57187376220509,6.89585801507689,5.13936757287672,5.19326386587249,5.2277201057723,5.23148358361917,5.23299492805159,5.23609621593693,5.25349875972686,5.26097881902728,5.26676962030975,5.25177978891249,5.25433715273563,5.24777293140773,4.69691391099619,5.30962991695114,4.59287734743319,2.90689639537487,3.41691781282463,3.75317403616284,3.87653284958216,3.89201246260856,3.87148751501267,3.8360054170946,3.99513447510548,4.28699114281374,4.2906906587585,4.42828090728256,4.30015541586328,4.10792735599933,4.16982557036081,4.15070692699142,4.1325342779679,4.11611632222051,4.09359859670972,4.06477385190632,4.0931722849319,4.11568361455487,4.11168025684283,4.10551317806747,4.07886138095665,4.04076753423389,3.98001560643625,3.90360091217683,3.84311253980829,3.79625297273457,
Burkina Faso,BFA,Urban population growth (annual %),SP.URB.GROW,,3.46615983940757,3.46838002850748,3.51811876683743,3.55952039285869,3.60028784369643,3.63210202552222,3.67689906197322,3.69661308653549,3.72074633102496,3.72784610627857,3.68028382925902,3.70357279969117,3.7362584617195,3.83187808461821,3.96829266444758,7.05055599669673,9.30770811814695,9.4616702829984,9.51075719302609,9.57476591764492,9.5507035211091,9.53880070042939,9.5725360923054,9.5820239122772,9.51476166710503,6.78336401423592,4.58321528114665,4.52484773560092,4.47509165558796,4.4608623029796,4.35613270999796,4.29364411805916,4.30373359162536,4.33373907258972,4.37046272736628,4.36277921498325,5.55905785809412,6.67096295150798,6.82160581351689,6.85756484832227,6.86702047633563,6.87438575377423,6.86510285676784,6.87313233222337,6.83787769629743,6.77865229952647,5.93142934061169,5.2561416766791,5.22081247892827,5.21394298500172,5.22957483914856,5.2728065972188,5.23061393535864,5.18707144194244,5.16104677903906,5.10506038167532,5.007199056703,4.88576388054275,4.80040438074702,4.75861629956921,4.69743109075788,4.57853434254904,4.51311680104022,
Bangladesh,BGD,Urban population growth (annual %),SP.URB.GROW,,5.65338283242458,7.08149940974988,7.0885620320008,7.05932855217456,7.05233856873113,7.01166272982913,7.03709767576184,7.01711015449179,6.89523693872464,6.50117452225533,5.20399854395982,5.37963305040388,6.5188985658703,7.97399257670215,10.8794376303599,10.6525236181926,10.6002695625492,10.6054937720688,10.4950639775701,10.4980135868726,8.81718628448638,5.31599739534716,5.32482082600139,5.2436558830459,5.08302413208754,4.89308245796481,4.73145193733278,4.65539513301814,4.59118630902644,4.58396388889999,4.16285256926796,3.56812989417555,3.62339222310018,3.62966497633173,3.56358231579698,3.44910798094291,3.46860537843197,3.55551545137164,3.58395343287377,3.56396663214103,4.02154852620664,4.56022822596011,4.4287741624036,4.31932435855494,4.14458215704186,3.81722387019357,3.63403697703824,3.44369107188052,3.40591977571723,3.64454978121574,3.69284258339114,3.67337850835789,3.64237554020305,3.57799744804209,3.46994901894979,3.46460806179455,3.43472587197033,3.29692508575707,3.20139457166867,3.18709422690114,3.1436030611842,3.02005134703142,2.92815170470649,
Bulgaria,BGR,Urban population growth (annual %),SP.URB.GROW,,5.3920718990302,5.19500823882443,5.00810534986433,4.8924145667833,4.67259859467547,3.83387396133519,3.27479913829954,3.29485482773757,3.28048931551705,3.10516005708351,2.55649595079534,2.43041155052385,2.43534807396661,2.53961171872242,2.31132305140306,2.09400773154542,2.04853407254407,1.61157262648441,1.59954306028113,1.83623200862866,1.13999466966288,1.09290705321902,1.03720350328843,1.01078339076291,0.761598859875926,0.604721481068423,0.679531993428453,0.640477407473751,-0.64927961471818,-1.28716661945731,-0.479518197028389,-0.567024807164119,-0.389884232107096,-0.00299772672412765,-0.112909661385166,-0.184328578923461,-0.279961453121171,-0.341007758629749,-0.2354107177821,-0.171157650642926,-1.60386362919759,-1.65443211908207,-0.282796714742491,-0.249495596294176,-0.254448057069833,-0.267690118865882,-0.248678761764876,-0.220466620603334,-0.169290725144742,-0.188314947521282,-0.177597398592412,-0.116335428781667,-0.0975440850654849,-0.108408405007288,-0.178845947012378,-0.244263619495968,-0.274061374886556,-0.269102082353336,-0.252969936337171,-0.151331327327057,-0.367953364506645,-5.74364600544786,-0.096949070831414,
Bahrain,BHR,Urban population growth (annual %),SP.URB.GROW,,3.85354564984407,3.77710394958684,3.71928071873822,3.67505510119585,3.52027964927405,3.38052533013746,3.23118403699507,3.13972281303041,3.05905611861809,2.96503079432556,4.01444607472218,5.41632151527733,5.68264636294316,5.5900306341142,5.49109643737311,5.37471796556164,5.23869442422764,5.08410847342647,4.91972999346765,4.73833936754988,4.26031221858067,3.78430940965845,3.70072021221301,3.74602221864814,3.78761686761625,3.80893297513524,3.79996528751677,3.75660571250541,3.681045081792,3.57139363530312,3.63342044425559,3.57500220386782,3.41571602503844,3.33855504833923,3.25893236291609,3.17931704318534,3.09122564122039,2.99146076647499,2.87645016514413,2.74720093000752,2.60682230104421,2.44839217402731,3.93331865129447,6.86999335666605,7.92131636610236,7.4118540879233,6.95875972555163,6.54116842065566,6.09350917548755,2.91977636980506,-0.0604439205775808,1.13101321621974,3.03697968951029,3.93542961597313,3.91103498856279,3.53125631139207,3.39933300067121,2.18553033399571,0.579117627550925,-1.00003203486089,-0.836505335284737,0.74594867804318,1.03801871553675,
"Bahamas, The",BHS,Urban population growth (annual %),SP.URB.GROW,,6.10633145192371,6.15671346738401,6.08361784402018,5.67944613662294,5.38940641370104,5.46624706474424,5.51447224730602,5.54083109690947,5.34012941196916,4.63965897625233,3.91020353779354,3.51337419960272,3.23940629588962,3.08019496227762,2.97116957623301,2.96238451188691,3.00252564312451,2.96288786530086,2.86881918892379,2.80103614863453,2.87036461002851,2.81568501879253,2.83406061111538,2.84548307940635,2.85800590174972,2.83427718832059,2.7511401102902,2.69944357603949,2.71451051246018,2.63120022688111,2.25385624922936,2.40224677169764,2.45153837009522,2.27919290180888,2.14596843022055,2.04999557515782,1.96881634413835,1.93468630455704,1.79422590985457,1.69321459564921,1.46039106465837,1.37119237681649,1.38574194491706,1.40085726547946,1.41578081415146,1.43876883427672,1.45947528462747,1.47363491680767,1.49115660854148,1.45787250945238,1.30484015374869,1.14985773504039,1.0122291225219,0.98592215922591,1.00646042798103,0.935473697741726,0.877856299671164,0.841151627498319,0.78627505458247,0.607991106337383,0.496450111492329,0.660362476238831,0.800749157594155,
